team1_id,team1_player1,team1_player2,team1_player3,team1_player4,team1_player5,team2_id,team2_player1,team2_player2,team2_player3,team2_player4,team2_player5,game_id,period,possession_start,possession_end,team1_points,team2_points,possession_team,turnover
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1379,1379,0,2,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1391,1391,2,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1398,1400,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1403,1413,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1418,1418,0,3,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1438,1439,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,203076,203145,2544,2546,22100002,2,1440,1440,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1440,1462,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1467,1467,0,0,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1476,1476,1,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1493,1493,0,2,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1502,1502,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1514,1528,0,0,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1537,1537,2,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1549,1552,0,0,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1564,1564,2,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1573,1576,0,0,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1581,1581,3,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1581,1599,0,0,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1604,1613,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1616,1619,0,0,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1625,1627,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1640,1640,0,3,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1657,1660,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1667,1667,0,2,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1685,1685,0,0,1610612744,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1689,1689,0,2,1610612747,{}
1610612744,201939,203110,203952,1626172,1629673,1610612747,2544,201566,201599,203076,203145,22100002,3,1689,1718,0,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1728,1730,0,0,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1734,1734,1,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1740,1740,0,2,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1753,1757,3,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1769,1769,0,0,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1771,1775,1,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1777,1777,0,2,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1790,1793,0,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1800,1802,0,0,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1808,1808,3,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1825,1825,0,2,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,2544,201566,201599,203076,203145,22100002,3,1835,1835,0,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,200765,203076,203145,2544,2546,22100002,3,1846,1846,0,3,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,200765,203076,203145,2544,2546,22100002,3,1858,1861,0,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,200765,203076,203145,2544,2546,22100002,3,1866,1870,0,0,1610612747,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,200765,203076,203145,2544,2546,22100002,3,1884,1884,3,0,1610612744,{}
1610612744,1629308,1629673,201939,203110,203952,1610612747,200765,203076,203145,2544,2546,22100002,3,1889,1908,0,0,1610612747,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1916,1920,0,0,1610612744,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1931,1933,0,0,1610612747,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1942,1945,0,0,1610612744,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1950,1950,0,3,1610612747,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1966,1966,2,0,1610612744,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1985,1985,0,2,1610612747,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,1998,2000,0,0,1610612744,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,2005,2005,0,2,1610612747,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,2017,2017,2,0,1610612744,{}
1610612744,1627814,1629308,201939,203110,2738,1610612747,1628370,200765,203076,203145,2546,22100002,3,2036,2050,0,0,1610612747,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2054,2064,0,0,1610612744,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2076,2076,0,1,1610612747,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2090,2090,2,0,1610612744,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2103,2106,0,0,1610612747,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2123,2124,2,0,1610612744,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2131,2134,0,0,1610612747,{}
1610612744,1627814,1629308,201939,202357,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2153,2153,3,0,1610612744,{}
1610612744,1627780,1629308,201939,203110,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2158,2158,0,0,1610612747,{}
1610612744,1627780,1629308,201939,203110,2738,1610612747,1628370,200765,201566,203076,2546,22100002,3,2160,2160,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2160,2193,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2197,2197,3,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2211,2214,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2231,2233,0,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2239,2241,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2246,2249,0,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2259,2259,0,2,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2282,2282,3,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2303,2303,0,3,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2314,2323,2,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2328,2328,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2328,2342,3,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2354,2357,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2372,2372,2,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,2544,2546,2730,201566,1628370,22100002,4,2376,2376,0,0,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,1628370,201566,203076,2544,2546,22100002,4,2386,2386,2,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,1628370,201566,203076,2544,2546,22100002,4,2386,2404,0,2,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,200765,202340,203076,2544,2546,22100002,4,2414,2431,2,0,1610612744,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,200765,202340,203076,2544,2546,22100002,4,2447,2461,0,4,1610612747,{}
1610612744,2738,202357,203490,1627814,1629673,1610612747,200765,202340,203076,2544,2546,22100002,4,2481,2481,0,0,1610612744,{}
1610612744,1627814,201939,202357,203490,2738,1610612747,200765,202340,203076,2544,2546,22100002,4,2495,2495,0,2,1610612747,{}
1610612744,1627814,201939,202357,203490,2738,1610612747,200765,202340,203076,2544,2546,22100002,4,2515,2518,0,0,1610612744,{}
1610612744,1627814,201939,202357,203490,2738,1610612747,200765,202340,203076,2544,2546,22100002,4,2526,2535,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,2738,1610612747,200765,202340,203076,2544,2546,22100002,4,2546,2546,3,0,1610612744,{}
1610612744,1627814,201939,202357,203110,2738,1610612747,200765,202340,203076,2544,2546,22100002,4,2559,2563,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,2738,1610612747,200765,202340,203076,2544,2546,22100002,4,2563,2563,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2575,2575,0,3,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2587,2587,3,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2602,2605,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2611,2611,2,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2619,2619,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2619,2631,2,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2643,2654,0,2,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2676,2676,2,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2696,2699,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2711,2724,3,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2726,2737,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2753,2758,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2758,2767,0,3,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2784,2787,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2794,2797,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2815,2817,0,0,1610612744,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2821,2829,0,0,1610612747,{}
1610612744,1627814,201939,202357,203110,203952,1610612747,201566,202340,203076,203145,2544,22100002,4,2832,2838,2,0,1610612744,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,201566,202340,203076,203145,2544,22100002,4,2852,2852,0,3,1610612747,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,201566,202340,203076,203145,2544,22100002,4,2855,2855,2,0,1610612744,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,1628370,201566,202340,203076,203145,22100002,4,2862,2862,0,2,1610612747,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,1628370,201566,202340,203076,203145,22100002,4,2869,2869,2,0,1610612744,{}
1610612744,1627814,201939,203110,203952,2738,1610612747,1628370,201566,202340,203076,203145,22100002,4,2873,2873,0,3,1610612747,{}
